"Compartment","Watershed","Forest","YEAR","MONTH","DAY","DEPTH","Moisture_m3_m3","DATE"
"WBHW","WB","HW",2009,12,10,"vertical",0.1728,2009-12-10
"WBHW","WB","HW",2009,12,11,"10cm",0.148,2009-12-11
"WBHW","WB","HW",2009,12,11,"25cm",0.1279,2009-12-11
"WBHW","WB","HW",2009,12,11,"vertical",0.1722,2009-12-11
"WBHW","WB","HW",2009,12,12,"10cm",0.1474,2009-12-12
"WBHW","WB","HW",2009,12,12,"25cm",0.1272,2009-12-12
"WBHW","WB","HW",2009,12,12,"vertical",0.1715,2009-12-12
"WBHW","WB","HW",2009,12,13,"10cm",0.1451,2009-12-13
"WBHW","WB","HW",2009,12,13,"25cm",0.1262,2009-12-13
"WBHW","WB","HW",2009,12,13,"vertical",0.1702,2009-12-13
"WBHW","WB","HW",2009,12,14,"10cm",0.1449,2009-12-14
"WBHW","WB","HW",2009,12,14,"25cm",0.1264,2009-12-14
"WBHW","WB","HW",2009,12,14,"vertical",0.1698,2009-12-14
"WBHW","WB","HW",2009,12,15,"10cm",0.1465,2009-12-15
"WBHW","WB","HW",2009,12,15,"25cm",0.127,2009-12-15
"WBHW","WB","HW",2009,12,15,"vertical",0.1703,2009-12-15
"WBHW","WB","HW",2009,12,16,"10cm",0.1469,2009-12-16
"WBHW","WB","HW",2009,12,16,"25cm",0.1268,2009-12-16
"WBHW","WB","HW",2009,12,16,"vertical",0.1711,2009-12-16
"WBHW","WB","HW",2009,12,17,"10cm",0.1466,2009-12-17
"WBHW","WB","HW",2009,12,17,"25cm",0.1261,2009-12-17
"WBHW","WB","HW",2009,12,17,"vertical",0.1713,2009-12-17
"WBHW","WB","HW",2009,12,18,"10cm",0.1445,2009-12-18
"WBHW","WB","HW",2009,12,18,"25cm",0.1257,2009-12-18
"WBHW","WB","HW",2009,12,18,"vertical",0.1705,2009-12-18
"WBHW","WB","HW",2009,12,19,"10cm",0.1444,2009-12-19
"WBHW","WB","HW",2009,12,19,"25cm",0.1253,2009-12-19
"WBHW","WB","HW",2009,12,19,"vertical",0.1694,2009-12-19
"WBHW","WB","HW",2009,12,20,"10cm",0.1442,2009-12-20
"WBHW","WB","HW",2009,12,20,"25cm",0.1249,2009-12-20
"WBHW","WB","HW",2009,12,20,"vertical",0.1684,2009-12-20
"WBHW","WB","HW",2009,12,21,"10cm",0.1441,2009-12-21
"WBHW","WB","HW",2009,12,21,"25cm",0.1246,2009-12-21
"WBHW","WB","HW",2009,12,21,"vertical",0.1675,2009-12-21
"WBHW","WB","HW",2009,12,22,"10cm",0.1431,2009-12-22
"WBHW","WB","HW",2009,12,22,"25cm",0.1242,2009-12-22
"WBHW","WB","HW",2009,12,22,"vertical",0.1666,2009-12-22
"WBHW","WB","HW",2009,12,23,"10cm",0.1428,2009-12-23
"WBHW","WB","HW",2009,12,23,"25cm",0.1237,2009-12-23
"WBHW","WB","HW",2009,12,23,"vertical",0.1663,2009-12-23
"WBHW","WB","HW",2009,12,24,"10cm",0.1417,2009-12-24
"WBHW","WB","HW",2009,12,24,"25cm",0.1233,2009-12-24
"WBHW","WB","HW",2009,12,24,"vertical",0.1644,2009-12-24
"WBHW","WB","HW",2009,12,25,"10cm",0.1409,2009-12-25
"WBHW","WB","HW",2009,12,25,"25cm",0.123,2009-12-25
"WBHW","WB","HW",2009,12,25,"vertical",0.1642,2009-12-25
"WBHW","WB","HW",2009,12,26,"10cm",0.1407,2009-12-26
"WBHW","WB","HW",2009,12,26,"25cm",0.1227,2009-12-26
"WBHW","WB","HW",2009,12,26,"vertical",0.164,2009-12-26
"WBHW","WB","HW",2009,12,27,"10cm",0.141,2009-12-27
"WBHW","WB","HW",2009,12,27,"25cm",0.1228,2009-12-27
"WBHW","WB","HW",2009,12,27,"vertical",0.1715,2009-12-27
"WBHW","WB","HW",2009,12,28,"10cm",0.1542,2009-12-28
"WBHW","WB","HW",2009,12,28,"25cm",0.1331,2009-12-28
"WBHW","WB","HW",2009,12,28,"vertical",0.1844,2009-12-28
"WBHW","WB","HW",2009,12,29,"10cm",0.1516,2009-12-29
"WBHW","WB","HW",2009,12,29,"25cm",0.1312,2009-12-29
"WBHW","WB","HW",2009,12,29,"vertical",0.1772,2009-12-29
"WBHW","WB","HW",2009,12,30,"10cm",0.1499,2009-12-30
"WBHW","WB","HW",2009,12,30,"25cm",0.1292,2009-12-30
"WBHW","WB","HW",2009,12,30,"vertical",0.1751,2009-12-30
"WBHW","WB","HW",2009,12,31,"10cm",0.1482,2009-12-31
"WBHW","WB","HW",2009,12,31,"25cm",0.1283,2009-12-31
"WBHW","WB","HW",2009,12,31,"vertical",0.1724,2009-12-31
"WBHW","WB","HW",2010,1,1,"10cm",0.1475,2010-01-01
"WBHW","WB","HW",2010,1,1,"25cm",0.1279,2010-01-01
"WBHW","WB","HW",2010,1,1,"vertical",0.1713,2010-01-01
"WBHW","WB","HW",2010,1,2,"10cm",0.1475,2010-01-02
"WBHW","WB","HW",2010,1,2,"25cm",0.1278,2010-01-02
"WBHW","WB","HW",2010,1,2,"vertical",0.1711,2010-01-02
"WBHW","WB","HW",2010,1,3,"10cm",0.1471,2010-01-03
"WBHW","WB","HW",2010,1,3,"25cm",0.1275,2010-01-03
"WBHW","WB","HW",2010,1,3,"vertical",0.17,2010-01-03
"WBHW","WB","HW",2010,1,4,"10cm",0.1458,2010-01-04
"WBHW","WB","HW",2010,1,4,"25cm",0.127,2010-01-04
"WBHW","WB","HW",2010,1,4,"vertical",0.1692,2010-01-04
"WBHW","WB","HW",2010,1,5,"10cm",0.1442,2010-01-05
"WBHW","WB","HW",2010,1,5,"25cm",0.1264,2010-01-05
"WBHW","WB","HW",2010,1,5,"vertical",0.168,2010-01-05
"WBHW","WB","HW",2010,1,6,"10cm",0.1441,2010-01-06
"WBHW","WB","HW",2010,1,6,"25cm",0.1259,2010-01-06
"WBHW","WB","HW",2010,1,6,"vertical",0.1678,2010-01-06
"WBHW","WB","HW",2010,1,7,"10cm",0.1442,2010-01-07
"WBHW","WB","HW",2010,1,7,"25cm",0.1257,2010-01-07
"WBHW","WB","HW",2010,1,7,"vertical",0.1679,2010-01-07
"WBHW","WB","HW",2010,1,8,"10cm",0.1442,2010-01-08
"WBHW","WB","HW",2010,1,8,"25cm",0.1256,2010-01-08
"WBHW","WB","HW",2010,1,8,"vertical",0.1681,2010-01-08
"WBHW","WB","HW",2010,1,9,"10cm",0.1442,2010-01-09
"WBHW","WB","HW",2010,1,9,"25cm",0.1252,2010-01-09
"WBHW","WB","HW",2010,1,9,"vertical",0.1678,2010-01-09
"WBHW","WB","HW",2010,1,10,"10cm",0.1441,2010-01-10
"WBHW","WB","HW",2010,1,10,"25cm",0.1248,2010-01-10
"WBHW","WB","HW",2010,1,10,"vertical",0.1676,2010-01-10
"WBHW","WB","HW",2010,1,11,"10cm",0.1434,2010-01-11
"WBHW","WB","HW",2010,1,11,"25cm",0.1246,2010-01-11
"WBHW","WB","HW",2010,1,11,"vertical",0.1669,2010-01-11
"WBHW","WB","HW",2010,1,12,"10cm",0.1429,2010-01-12
"WBHW","WB","HW",2010,1,12,"25cm",0.1243,2010-01-12
"WBHW","WB","HW",2010,1,12,"vertical",0.1666,2010-01-12
"WBHW","WB","HW",2010,1,13,"10cm",0.143,2010-01-13
"WBHW","WB","HW",2010,1,13,"25cm",0.1241,2010-01-13
"WBHW","WB","HW",2010,1,13,"vertical",0.1663,2010-01-13
"WBHW","WB","HW",2010,1,14,"10cm",0.1424,2010-01-14
"WBHW","WB","HW",2010,1,14,"25cm",0.1237,2010-01-14
"WBHW","WB","HW",2010,1,14,"vertical",0.1656,2010-01-14
"WBHW","WB","HW",2010,1,15,"10cm",0.1417,2010-01-15
"WBHW","WB","HW",2010,1,15,"25cm",0.1234,2010-01-15
"WBHW","WB","HW",2010,1,15,"vertical",0.1644,2010-01-15
"WBHW","WB","HW",2010,1,16,"10cm",0.1409,2010-01-16
"WBHW","WB","HW",2010,1,16,"25cm",0.1232,2010-01-16
"WBHW","WB","HW",2010,1,16,"vertical",0.1638,2010-01-16
"WBHW","WB","HW",2010,1,17,"10cm",0.1411,2010-01-17
"WBHW","WB","HW",2010,1,17,"25cm",0.1228,2010-01-17
"WBHW","WB","HW",2010,1,17,"vertical",0.1639,2010-01-17
"WBHW","WB","HW",2010,1,18,"10cm",0.1407,2010-01-18
"WBHW","WB","HW",2010,1,18,"25cm",0.1226,2010-01-18
"WBHW","WB","HW",2010,1,18,"vertical",0.1636,2010-01-18
"WBHW","WB","HW",2010,1,19,"10cm",0.1407,2010-01-19
"WBHW","WB","HW",2010,1,19,"25cm",0.1225,2010-01-19
"WBHW","WB","HW",2010,1,19,"vertical",0.1631,2010-01-19
"WBHW","WB","HW",2010,1,20,"10cm",0.1405,2010-01-20
"WBHW","WB","HW",2010,1,20,"25cm",0.1223,2010-01-20
"WBHW","WB","HW",2010,1,20,"vertical",0.1627,2010-01-20
"WBHW","WB","HW",2010,1,21,"10cm",0.1403,2010-01-21
"WBHW","WB","HW",2010,1,21,"25cm",0.1222,2010-01-21
"WBHW","WB","HW",2010,1,21,"vertical",0.1629,2010-01-21
"WBHW","WB","HW",2010,1,22,"10cm",0.1402,2010-01-22
"WBHW","WB","HW",2010,1,22,"25cm",0.122,2010-01-22
"WBHW","WB","HW",2010,1,22,"vertical",0.1628,2010-01-22
"WBHW","WB","HW",2010,1,23,"10cm",0.1405,2010-01-23
"WBHW","WB","HW",2010,1,23,"25cm",0.1218,2010-01-23
"WBHW","WB","HW",2010,1,23,"vertical",0.1631,2010-01-23
"WBHW","WB","HW",2010,1,24,"10cm",0.1401,2010-01-24
"WBHW","WB","HW",2010,1,24,"25cm",0.1219,2010-01-24
"WBHW","WB","HW",2010,1,24,"vertical",0.1628,2010-01-24
"WBHW","WB","HW",2010,1,25,"10cm",0.1395,2010-01-25
"WBHW","WB","HW",2010,1,25,"25cm",0.1218,2010-01-25
"WBHW","WB","HW",2010,1,25,"vertical",0.1626,2010-01-25
"WBHW","WB","HW",2010,1,26,"10cm",0.1784,2010-01-26
"WBHW","WB","HW",2010,1,26,"25cm",0.253,2010-01-26
"WBHW","WB","HW",2010,1,26,"vertical",0.1972,2010-01-26
"WBHW","WB","HW",2010,1,27,"10cm",0.1733,2010-01-27
"WBHW","WB","HW",2010,1,27,"25cm",0.162,2010-01-27
"WBHW","WB","HW",2010,1,27,"vertical",0.1918,2010-01-27
"WBHW","WB","HW",2010,1,28,"10cm",0.1673,2010-01-28
"WBHW","WB","HW",2010,1,28,"25cm",0.148,2010-01-28
"WBHW","WB","HW",2010,1,28,"vertical",0.1863,2010-01-28
"WBHW","WB","HW",2010,1,29,"10cm",0.1634,2010-01-29
"WBHW","WB","HW",2010,1,29,"25cm",0.1426,2010-01-29
"WBHW","WB","HW",2010,1,29,"vertical",0.1841,2010-01-29
"WBHW","WB","HW",2010,1,30,"10cm",0.16,2010-01-30
"WBHW","WB","HW",2010,1,30,"25cm",0.1382,2010-01-30
"WBHW","WB","HW",2010,1,30,"vertical",0.181,2010-01-30
"WBHW","WB","HW",2010,1,31,"10cm",0.157,2010-01-31
"WBHW","WB","HW",2010,1,31,"25cm",0.1353,2010-01-31
"WBHW","WB","HW",2010,1,31,"vertical",0.1783,2010-01-31
"WBHW","WB","HW",2010,2,1,"10cm",0.1549,2010-02-01
"WBHW","WB","HW",2010,2,1,"25cm",0.1329,2010-02-01
"WBHW","WB","HW",2010,2,1,"vertical",0.1763,2010-02-01
"WBHW","WB","HW",2010,2,2,"10cm",0.153,2010-02-02
"WBHW","WB","HW",2010,2,2,"25cm",0.1312,2010-02-02
"WBHW","WB","HW",2010,2,2,"vertical",0.1746,2010-02-02
"WBHW","WB","HW",2010,2,3,"10cm",0.151,2010-02-03
"WBHW","WB","HW",2010,2,3,"25cm",0.1298,2010-02-03
"WBHW","WB","HW",2010,2,3,"vertical",0.1721,2010-02-03
"WBHW","WB","HW",2010,2,4,"10cm",0.1505,2010-02-04
"WBHW","WB","HW",2010,2,4,"25cm",0.129,2010-02-04
"WBHW","WB","HW",2010,2,4,"vertical",0.1712,2010-02-04
"WBHW","WB","HW",2010,2,5,"10cm",0.1491,2010-02-05
"WBHW","WB","HW",2010,2,5,"25cm",0.1281,2010-02-05
"WBHW","WB","HW",2010,2,5,"vertical",0.1704,2010-02-05
"WBHW","WB","HW",2010,2,6,"10cm",0.1482,2010-02-06
"WBHW","WB","HW",2010,2,6,"25cm",0.1275,2010-02-06
"WBHW","WB","HW",2010,2,6,"vertical",0.1699,2010-02-06
"WBHW","WB","HW",2010,2,7,"10cm",0.1474,2010-02-07
"WBHW","WB","HW",2010,2,7,"25cm",0.1269,2010-02-07
"WBHW","WB","HW",2010,2,7,"vertical",0.1684,2010-02-07
"WBHW","WB","HW",2010,2,8,"10cm",0.1465,2010-02-08
"WBHW","WB","HW",2010,2,8,"25cm",0.1263,2010-02-08
"WBHW","WB","HW",2010,2,8,"vertical",0.1675,2010-02-08
"WBHW","WB","HW",2010,2,9,"10cm",0.1445,2010-02-09
"WBHW","WB","HW",2010,2,9,"25cm",0.1258,2010-02-09
"WBHW","WB","HW",2010,2,9,"vertical",0.1665,2010-02-09
"WBHW","WB","HW",2010,2,10,"10cm",0.1442,2010-02-10
"WBHW","WB","HW",2010,2,10,"25cm",0.1253,2010-02-10
"WBHW","WB","HW",2010,2,10,"vertical",0.1654,2010-02-10
"WBHW","WB","HW",2010,2,11,"10cm",0.1442,2010-02-11
"WBHW","WB","HW",2010,2,11,"25cm",0.1251,2010-02-11
"WBHW","WB","HW",2010,2,11,"vertical",0.1652,2010-02-11
"WBHW","WB","HW",2010,2,12,"10cm",0.1435,2010-02-12
"WBHW","WB","HW",2010,2,12,"25cm",0.1246,2010-02-12
"WBHW","WB","HW",2010,2,12,"vertical",0.1643,2010-02-12
"WBHW","WB","HW",2010,2,13,"10cm",0.1435,2010-02-13
"WBHW","WB","HW",2010,2,13,"25cm",0.1243,2010-02-13
"WBHW","WB","HW",2010,2,13,"vertical",0.1643,2010-02-13
"WBHW","WB","HW",2010,2,14,"10cm",0.143,2010-02-14
"WBHW","WB","HW",2010,2,14,"25cm",0.1241,2010-02-14
"WBHW","WB","HW",2010,2,14,"vertical",0.1643,2010-02-14
"WBHW","WB","HW",2010,2,15,"10cm",0.1429,2010-02-15
"WBHW","WB","HW",2010,2,15,"25cm",0.1237,2010-02-15
"WBHW","WB","HW",2010,2,15,"vertical",0.1639,2010-02-15
"WBHW","WB","HW",2010,2,16,"10cm",0.1424,2010-02-16
"WBHW","WB","HW",2010,2,16,"25cm",0.1234,2010-02-16
"WBHW","WB","HW",2010,2,16,"vertical",0.1634,2010-02-16
"WBHW","WB","HW",2010,2,17,"10cm",0.1419,2010-02-17
"WBHW","WB","HW",2010,2,17,"25cm",0.123,2010-02-17
"WBHW","WB","HW",2010,2,17,"vertical",0.1628,2010-02-17
"WBHW","WB","HW",2010,2,18,"10cm",0.142,2010-02-18
"WBHW","WB","HW",2010,2,18,"25cm",0.1231,2010-02-18
"WBHW","WB","HW",2010,2,18,"vertical",0.1625,2010-02-18
"WBHW","WB","HW",2010,2,19,"10cm",0.141,2010-02-19
"WBHW","WB","HW",2010,2,19,"25cm",0.1226,2010-02-19
"WBHW","WB","HW",2010,2,19,"vertical",0.1622,2010-02-19
"WBHW","WB","HW",2010,2,20,"10cm",0.1408,2010-02-20
"WBHW","WB","HW",2010,2,20,"25cm",0.1225,2010-02-20
"WBHW","WB","HW",2010,2,20,"vertical",0.1619,2010-02-20
"WBHW","WB","HW",2010,2,21,"10cm",0.1406,2010-02-21
"WBHW","WB","HW",2010,2,21,"25cm",0.1224,2010-02-21
"WBHW","WB","HW",2010,2,21,"vertical",0.1621,2010-02-21
"WBHW","WB","HW",2010,2,22,"10cm",0.1408,2010-02-22
"WBHW","WB","HW",2010,2,22,"25cm",0.122,2010-02-22
"WBHW","WB","HW",2010,2,22,"vertical",0.1616,2010-02-22
"WBHW","WB","HW",2010,2,23,"10cm",0.1408,2010-02-23
"WBHW","WB","HW",2010,2,23,"25cm",0.122,2010-02-23
"WBHW","WB","HW",2010,2,23,"vertical",0.1613,2010-02-23
"WBHW","WB","HW",2010,2,24,"10cm",0.1407,2010-02-24
"WBHW","WB","HW",2010,2,24,"25cm",0.1218,2010-02-24
"WBHW","WB","HW",2010,2,24,"vertical",0.1611,2010-02-24
"WBHW","WB","HW",2010,2,25,"10cm",0.1406,2010-02-25
"WBHW","WB","HW",2010,2,25,"25cm",0.1217,2010-02-25
"WBHW","WB","HW",2010,2,25,"vertical",0.1611,2010-02-25
"WBHW","WB","HW",2010,2,26,"10cm",0.152,2010-02-26
"WBHW","WB","HW",2010,2,26,"25cm",0.1306,2010-02-26
"WBHW","WB","HW",2010,2,26,"vertical",0.1775,2010-02-26
"WBHW","WB","HW",2010,2,27,"10cm",0.1577,2010-02-27
"WBHW","WB","HW",2010,2,27,"25cm",0.1367,2010-02-27
"WBHW","WB","HW",2010,2,27,"vertical",0.1799,2010-02-27
"WBHW","WB","HW",2010,2,28,"10cm",0.1577,2010-02-28
"WBHW","WB","HW",2010,2,28,"25cm",0.1376,2010-02-28
"WBHW","WB","HW",2010,2,28,"vertical",0.1803,2010-02-28
"WBHW","WB","HW",2010,3,1,"10cm",0.1576,2010-03-01
"WBHW","WB","HW",2010,3,1,"25cm",0.1369,2010-03-01
"WBHW","WB","HW",2010,3,1,"vertical",0.1791,2010-03-01
"WBHW","WB","HW",2010,3,2,"10cm",0.1553,2010-03-02
"WBHW","WB","HW",2010,3,2,"25cm",0.1348,2010-03-02
"WBHW","WB","HW",2010,3,2,"vertical",0.1768,2010-03-02
"WBHW","WB","HW",2010,3,3,"10cm",0.1538,2010-03-03
"WBHW","WB","HW",2010,3,3,"25cm",0.1333,2010-03-03
"WBHW","WB","HW",2010,3,3,"vertical",0.1749,2010-03-03
"WBHW","WB","HW",2010,3,4,"10cm",0.153,2010-03-04
"WBHW","WB","HW",2010,3,4,"25cm",0.1322,2010-03-04
"WBHW","WB","HW",2010,3,4,"vertical",0.174,2010-03-04
"WBHW","WB","HW",2010,3,5,"10cm",0.1511,2010-03-05
"WBHW","WB","HW",2010,3,5,"25cm",0.1311,2010-03-05
"WBHW","WB","HW",2010,3,5,"vertical",0.1723,2010-03-05
"WBHW","WB","HW",2010,3,6,"10cm",0.1505,2010-03-06
"WBHW","WB","HW",2010,3,6,"25cm",0.1302,2010-03-06
"WBHW","WB","HW",2010,3,6,"vertical",0.1709,2010-03-06
"WBHW","WB","HW",2010,3,7,"10cm",0.1503,2010-03-07
"WBHW","WB","HW",2010,3,7,"25cm",0.13,2010-03-07
"WBHW","WB","HW",2010,3,7,"vertical",0.171,2010-03-07
"WBHW","WB","HW",2010,3,8,"10cm",0.151,2010-03-08
"WBHW","WB","HW",2010,3,8,"25cm",0.131,2010-03-08
"WBHW","WB","HW",2010,3,8,"vertical",0.172,2010-03-08
"WBHW","WB","HW",2010,3,9,"10cm",0.1511,2010-03-09
"WBHW","WB","HW",2010,3,9,"25cm",0.1313,2010-03-09
"WBHW","WB","HW",2010,3,9,"vertical",0.1736,2010-03-09
"WBHW","WB","HW",2010,3,10,"10cm",0.151,2010-03-10
"WBHW","WB","HW",2010,3,10,"25cm",0.1304,2010-03-10
"WBHW","WB","HW",2010,3,10,"vertical",0.1716,2010-03-10
"WBHW","WB","HW",2010,3,11,"10cm",0.1503,2010-03-11
"WBHW","WB","HW",2010,3,11,"25cm",0.1296,2010-03-11
"WBHW","WB","HW",2010,3,11,"vertical",0.1707,2010-03-11
"WBHW","WB","HW",2010,3,12,"10cm",0.149,2010-03-12
"WBHW","WB","HW",2010,3,12,"25cm",0.1289,2010-03-12
"WBHW","WB","HW",2010,3,12,"vertical",0.1702,2010-03-12
"WBHW","WB","HW",2010,3,13,"10cm",0.1495,2010-03-13
"WBHW","WB","HW",2010,3,13,"25cm",0.129,2010-03-13
"WBHW","WB","HW",2010,3,13,"vertical",0.1706,2010-03-13
"WBHW","WB","HW",2010,3,14,"10cm",0.1508,2010-03-14
"WBHW","WB","HW",2010,3,14,"25cm",0.1301,2010-03-14
"WBHW","WB","HW",2010,3,14,"vertical",0.1713,2010-03-14
"WBHW","WB","HW",2010,3,15,"10cm",0.1514,2010-03-15
"WBHW","WB","HW",2010,3,15,"25cm",0.1313,2010-03-15
"WBHW","WB","HW",2010,3,15,"vertical",0.1737,2010-03-15
"WBHW","WB","HW",2010,3,16,"10cm",0.1548,2010-03-16
"WBHW","WB","HW",2010,3,16,"25cm",0.1339,2010-03-16
"WBHW","WB","HW",2010,3,16,"vertical",0.1767,2010-03-16
"WBHW","WB","HW",2010,3,17,"10cm",0.1583,2010-03-17
"WBHW","WB","HW",2010,3,17,"25cm",0.1385,2010-03-17
"WBHW","WB","HW",2010,3,17,"vertical",0.1798,2010-03-17
"WBHW","WB","HW",2010,3,18,"10cm",0.1648,2010-03-18
"WBHW","WB","HW",2010,3,18,"25cm",0.1468,2010-03-18
"WBHW","WB","HW",2010,3,18,"vertical",0.185,2010-03-18
"WBHW","WB","HW",2010,3,19,"10cm",0.1679,2010-03-19
"WBHW","WB","HW",2010,3,19,"25cm",0.1527,2010-03-19
"WBHW","WB","HW",2010,3,19,"vertical",0.1877,2010-03-19
"WBHW","WB","HW",2010,3,20,"10cm",0.1728,2010-03-20
"WBHW","WB","HW",2010,3,20,"25cm",0.2197,2010-03-20
"WBHW","WB","HW",2010,3,20,"vertical",0.194,2010-03-20
"WBHW","WB","HW",2010,3,21,"10cm",0.1758,2010-03-21
"WBHW","WB","HW",2010,3,21,"25cm",0.175,2010-03-21
"WBHW","WB","HW",2010,3,21,"vertical",0.195,2010-03-21
"WBHW","WB","HW",2010,3,22,"10cm",0.1707,2010-03-22
"WBHW","WB","HW",2010,3,22,"25cm",0.1549,2010-03-22
"WBHW","WB","HW",2010,3,22,"vertical",0.1906,2010-03-22
"WBHW","WB","HW",2010,3,23,"10cm",0.1861,2010-03-23
"WBHW","WB","HW",2010,3,23,"25cm",0.2467,2010-03-23
"WBHW","WB","HW",2010,3,23,"vertical",0.2144,2010-03-23
"WBHW","WB","HW",2010,3,24,"10cm",0.1961,2010-03-24
"WBHW","WB","HW",2010,3,24,"25cm",0.2875,2010-03-24
"WBHW","WB","HW",2010,3,24,"vertical",0.2234,2010-03-24
"WBHW","WB","HW",2010,3,25,"10cm",0.1806,2010-03-25
"WBHW","WB","HW",2010,3,25,"25cm",0.1664,2010-03-25
"WBHW","WB","HW",2010,3,25,"vertical",0.2014,2010-03-25
"WBHW","WB","HW",2010,3,26,"10cm",0.1747,2010-03-26
"WBHW","WB","HW",2010,3,26,"25cm",0.1553,2010-03-26
"WBHW","WB","HW",2010,3,26,"vertical",0.1946,2010-03-26
"WBHW","WB","HW",2010,3,27,"10cm",0.1666,2010-03-27
"WBHW","WB","HW",2010,3,27,"25cm",0.1438,2010-03-27
"WBHW","WB","HW",2010,3,27,"vertical",0.1865,2010-03-27
"WBHW","WB","HW",2010,3,28,"10cm",0.1618,2010-03-28
"WBHW","WB","HW",2010,3,28,"25cm",0.1377,2010-03-28
"WBHW","WB","HW",2010,3,28,"vertical",0.1802,2010-03-28
"WBHW","WB","HW",2010,3,29,"10cm",0.1673,2010-03-29
"WBHW","WB","HW",2010,3,29,"25cm",0.1733,2010-03-29
"WBHW","WB","HW",2010,3,29,"vertical",0.1927,2010-03-29
"WBHW","WB","HW",2010,3,30,"10cm",0.2585,2010-03-30
"WBHW","WB","HW",2010,3,30,"25cm",0.3296,2010-03-30
"WBHW","WB","HW",2010,3,30,"vertical",0.2477,2010-03-30
"WBHW","WB","HW",2010,3,31,"10cm",0.2287,2010-03-31
"WBHW","WB","HW",2010,3,31,"25cm",0.2799,2010-03-31
"WBHW","WB","HW",2010,3,31,"vertical",0.2323,2010-03-31
"WBHW","WB","HW",2010,4,1,"10cm",0.1871,2010-04-01
"WBHW","WB","HW",2010,4,1,"25cm",0.1639,2010-04-01
"WBHW","WB","HW",2010,4,1,"vertical",0.2011,2010-04-01
"WBHW","WB","HW",2010,4,2,"10cm",0.1723,2010-04-02
"WBHW","WB","HW",2010,4,2,"25cm",0.1468,2010-04-02
"WBHW","WB","HW",2010,4,2,"vertical",0.1881,2010-04-02
"WBHW","WB","HW",2010,4,3,"10cm",0.1629,2010-04-03
"WBHW","WB","HW",2010,4,3,"25cm",0.1385,2010-04-03
"WBHW","WB","HW",2010,4,3,"vertical",0.1805,2010-04-03
"WBHW","WB","HW",2010,4,4,"10cm",0.1581,2010-04-04
"WBHW","WB","HW",2010,4,4,"25cm",0.134,2010-04-04
"WBHW","WB","HW",2010,4,4,"vertical",0.1754,2010-04-04
"WBHW","WB","HW",2010,4,5,"10cm",0.1539,2010-04-05
"WBHW","WB","HW",2010,4,5,"25cm",0.1309,2010-04-05
"WBHW","WB","HW",2010,4,5,"vertical",0.1715,2010-04-05
"WBHW","WB","HW",2010,4,6,"10cm",0.1514,2010-04-06
"WBHW","WB","HW",2010,4,6,"25cm",0.1288,2010-04-06
"WBHW","WB","HW",2010,4,6,"vertical",0.1695,2010-04-06
"WBHW","WB","HW",2010,4,7,"10cm",0.1515,2010-04-07
"WBHW","WB","HW",2010,4,7,"25cm",0.1285,2010-04-07
"WBHW","WB","HW",2010,4,7,"vertical",0.1699,2010-04-07
"WBHW","WB","HW",2010,4,8,"10cm",0.1507,2010-04-08
"WBHW","WB","HW",2010,4,8,"25cm",0.1283,2010-04-08
"WBHW","WB","HW",2010,4,8,"vertical",0.1696,2010-04-08
"WBHW","WB","HW",2010,4,9,"10cm",0.1518,2010-04-09
"WBHW","WB","HW",2010,4,9,"25cm",0.1287,2010-04-09
"WBHW","WB","HW",2010,4,9,"vertical",0.1742,2010-04-09
"WBHW","WB","HW",2010,4,10,"10cm",0.1769,2010-04-10
"WBHW","WB","HW",2010,4,10,"25cm",0.1578,2010-04-10
"WBHW","WB","HW",2010,4,10,"vertical",0.1958,2010-04-10
"WBHW","WB","HW",2010,4,11,"10cm",0.1693,2010-04-11
"WBHW","WB","HW",2010,4,11,"25cm",0.1456,2010-04-11
"WBHW","WB","HW",2010,4,11,"vertical",0.1867,2010-04-11
"WBHW","WB","HW",2010,4,12,"10cm",0.1608,2010-04-12
"WBHW","WB","HW",2010,4,12,"25cm",0.1368,2010-04-12
"WBHW","WB","HW",2010,4,12,"vertical",0.1796,2010-04-12
"WBHW","WB","HW",2010,4,13,"10cm",0.1558,2010-04-13
"WBHW","WB","HW",2010,4,13,"25cm",0.132,2010-04-13
"WBHW","WB","HW",2010,4,13,"vertical",0.1749,2010-04-13
"WBHW","WB","HW",2010,4,14,"10cm",0.1524,2010-04-14
"WBHW","WB","HW",2010,4,14,"25cm",0.1292,2010-04-14
"WBHW","WB","HW",2010,4,14,"vertical",0.1716,2010-04-14
"WBHW","WB","HW",2010,4,15,"10cm",0.1506,2010-04-15
"WBHW","WB","HW",2010,4,15,"25cm",0.1277,2010-04-15
"WBHW","WB","HW",2010,4,15,"vertical",0.17,2010-04-15
"WBHW","WB","HW",2010,4,16,"10cm",0.1488,2010-04-16
"WBHW","WB","HW",2010,4,16,"25cm",0.1266,2010-04-16
"WBHW","WB","HW",2010,4,16,"vertical",0.1685,2010-04-16
"WBHW","WB","HW",2010,4,17,"10cm",0.1478,2010-04-17
"WBHW","WB","HW",2010,4,17,"25cm",0.1259,2010-04-17
"WBHW","WB","HW",2010,4,17,"vertical",0.168,2010-04-17
"WBHW","WB","HW",2010,4,18,"10cm",0.1476,2010-04-18
"WBHW","WB","HW",2010,4,18,"25cm",0.1252,2010-04-18
"WBHW","WB","HW",2010,4,18,"vertical",0.1672,2010-04-18
